Field Name:,Period,HaulID,StartLatitude,StartLongitude,FishID,Species,SamplingApproach,FishLength,LenMeasType,FishWeight,Sex,MaturityScale (2),MaturityStage (2),Age,AgeSource,AgePrepMet,AgeID,letter,OvaryID,OvaryWeight,OvaryWeightMethod,SubSampleVol,Notes,Screening,method
WMR (PFA),3,2022033_04,54.65,-10.3667,55,MAC,R,38.3,1,394,F,3,Bb,6,O,NP,65,X,X065,21,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,56,MAC,R,38.4,1,386,M,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,57,MAC,R,39.4,1,409,F,2,Ba,,,,,,,24,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,58,MAC,R,32,1,202,M,2,Ba,,,,,,,17,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,59,MAC,R,38.6,1,412,F,3,Bb,8,O,NP,66,X,X066,22,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,60,MAC,R,35.7,1,304,F,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,61,MAC,R,40.5,1,467,F,3,Bb,5,O,NP,67,X,X067,34,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,62,MAC,R,36.2,1,370,M,2,Ba,,,,,,,33,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,63,MAC,R,35.1,1,321,F,2,Ba,,,,,,,16,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,64,MAC,R,39,1,412,F,2,Ba,,,,,,,16,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,65,MAC,R,32,1,232,F,2,Ba,,,,,,,8,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,66,MAC,R,30.9,1,190,M,2,Ba,,,,,,,11,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,67,MAC,R,38.4,1,442,M,4,C,,,,,,,32,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,68,MAC,R,37.3,1,382,M,2,Ba,,,,,,,35,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,69,MAC,R,35.3,1,294,M,2,Ba,,,,,,,26,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,70,MAC,R,37.5,1,362,M,2,Ba,,,,,,,25,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,71,MAC,R,38.4,1,384,F,2,Ba,,,,,,,11,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,72,MAC,R,37.9,1,373,M,2,Ba,,,,,,,21,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,73,MAC,R,32.7,1,237,M,2,Ba,,,,,,,13,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,74,MAC,R,38.5,1,415,F,3,Bb,7,O,NP,68,X,X068,23,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,75,MAC,R,33.9,1,277,F,3,Bb,8,O,NP,69,X,X069,24,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,76,MAC,R,39.6,1,437,F,3,Bb,,,,,,,29,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,77,MAC,R,37.8,1,366,M,6,D,,,,,,,4,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,78,MAC,R,35.7,1,382,M,2,Ba,,,,,,,28,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,79,MAC,R,38.8,1,418,M,6,D,,,,,,,4,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,80,MAC,R,37.6,1,403,F,3,Bb,,,,,,,29,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,81,MAC,R,40.2,1,476,F,2,Ba,,,,,,,25,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,82,MAC,R,37.3,1,356,F,2,Ba,,,,,,,19,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,83,MAC,R,37.8,1,403,F,3,Bb,3,O,NP,70,X,X070,29,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,84,MAC,R,39.5,1,393,M,2,Ba,,,,,,,36,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,85,MAC,R,34.7,1,283,F,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,86,MAC,R,35.6,1,310,M,2,Ba,,,,,,,34,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,87,MAC,R,40.4,1,475,F,3,Bb,9,O,NP,71,X,X071,20,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,88,MAC,R,36.8,1,377,M,2,Ba,,,,,,,31,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,89,MAC,R,38.1,1,413,F,2,Ba,,,,,,,18,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,90,MAC,R,31.1,1,187,M,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,91,MAC,R,39,1,476,M,2,Ba,,,,,,,43,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,92,MAC,R,35.5,1,328,F,2,Ba,,,,,,,18,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,93,MAC,R,38.7,1,427,M,2,Ba,,,,,,,25,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,94,MAC,R,35,1,296,M,2,Ba,,,,,,,16,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,95,MAC,R,39.1,1,430,F,3,Bb,11,O,NP,72,X,X072,23,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_04,54.65,-10.3667,96,MAC,R,35.8,1,298,M,2,Ba,,,,,,,28,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,97,MAC,R,40.8,1,531,F,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,98,MAC,R,37.1,1,363,F,2,Ba,,,,,,,17,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,99,MAC,R,38.7,1,430,M,2,Ba,,,,,,,40,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_04,54.65,-10.3667,100,MAC,R,37.8,1,405,F,3,Bb,11,O,NP,73,X,X073,18,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,101,MAC,R,38.4,1,399,F,3,Bb,7,O,NP,74,X,X074,19,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,102,MAC,R,37.6,1,363,F,3,Bb,6,O,NP,75,X,X075,23,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,103,MAC,R,36.8,1,336,F,3,Bb,4,O,NP,76,X,X076,18,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,104,MAC,R,34.2,1,283,M,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,105,MAC,R,38.1,1,402,M,2,Ba,,,,,,,26,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,106,MAC,R,40,1,468,M,2,Ba,,,,,,,40,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,107,MAC,R,36.4,1,338,F,3,Bb,6,O,NP,77,X,X077,23,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,108,MAC,R,38.9,1,419,F,2,Ba,,,,,,,18,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,109,MAC,R,39.2,1,444,M,2,Ba,,,,,,,40,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,110,MAC,R,37.4,1,393,M,2,Ba,,,,,,,37,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,111,MAC,R,31.6,1,200,M,2,Ba,,,,,,,6,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,112,MAC,R,39,1,435,M,2,Ba,,,,,,,37,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,113,MAC,R,34,1,287,M,2,Ba,,,,,,,26,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,114,MAC,R,38.8,1,421,F,3,Bb,6,O,NP,78,X,X078,25,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,115,MAC,R,38.8,1,405,F,3,Bb,5,O,NP,79,X,X079,25,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,116,MAC,R,37.5,1,374,F,3,Bb,,,,,,,21,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,117,MAC,R,40.2,1,471,F,2,Ba,,,,,,,20,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,118,MAC,R,37.5,1,362,F,3,Bb,6,O,NP,80,X,X080,26,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,119,MAC,R,35.4,1,299,F,3,Bb,7,O,NP,81,X,X081,19,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,120,MAC,R,37.8,1,376,F,2,Ba,,,,,,,23,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,121,MAC,R,39.4,1,425,F,3,Bb,3,O,NP,82,X,X082,44,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,122,MAC,R,35.2,1,322,F,2,Ba,,,,,,,18,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,123,MAC,R,37.7,1,398,F,2,Ba,,,,,,,24,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,124,MAC,R,36.4,1,384,F,2,Ba,,,,,,,21,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,125,MAC,R,39.6,1,420,M,2,Ba,,,,,,,34,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,126,MAC,R,39.1,1,405,F,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,127,MAC,R,38.4,1,404,M,2,Ba,,,,,,,17,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,128,MAC,R,39,1,433,F,2,Ba,,,,,,,31,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,129,MAC,R,37.5,1,375,F,2,Ba,,,,,,,14,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,130,MAC,R,39.2,1,438,F,4,C,,,,,,,26,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,131,MAC,R,38,1,363,M,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,132,MAC,R,39.4,1,458,F,3,Bb,8,O,NP,83,X,X083,22,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,133,MAC,R,37.9,1,362,M,2,Ba,,,,,,,29,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,134,MAC,R,38.7,1,420,F,3,Bb,12,O,NP,84,X,X084,26,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,135,MAC,R,32.7,1,250,M,2,Ba,,,,,,,17,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,136,MAC,R,39.8,1,448,M,2,Ba,,,,,,,30,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,137,MAC,R,38.3,1,453,F,2,Ba,,,,,,,18,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,138,MAC,R,33.6,1,256,M,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,139,MAC,R,34.8,1,317,F,3,Bb,3,O,NP,85,X,X085,16,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,140,MAC,R,39.3,1,494,M,2,Ba,,,,,,,36,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,141,MAC,R,32,1,201,M,2,Ba,,,,,,,11,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,142,MAC,R,37.6,1,387,F,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,143,MAC,R,34,1,275,F,3,Bb,6,O,NP,86,X,X086,16,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,144,MAC,R,36,1,335,M,2,Ba,,,,,,,25,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,145,MAC,R,35.6,1,288,M,2,Ba,,,,,,,23,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,146,MAC,R,37.8,1,362,M,2,Ba,,,,,,,27,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,147,MAC,R,38,1,397,M,2,Ba,,,,,,,30,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,148,MAC,R,40.5,1,500,F,2,Ba,,,,,,,23,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_05,54.6333,-10.4,149,MAC,R,37.2,1,388,F,3,Bb,6,O,NP,87,X,X087,30,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_05,54.6333,-10.4,150,MAC,R,38.3,1,404,F,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,151,MAC,R,37.8,1,397,M,2,Ba,,,,,,,26,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,152,MAC,R,38.7,1,417,F,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,153,MAC,R,38.6,1,383,F,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,154,MAC,R,37.4,1,357,M,6,D,,,,,,,4,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,155,MAC,R,38.8,1,395,M,2,Ba,,,,,,,25,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,156,MAC,R,39.7,1,455,F,3,Bb,5,O,NP,88,X,X088,35,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,157,MAC,R,40.5,1,469,F,2,Ba,,,,,,,13,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,158,MAC,R,39.1,1,440,M,2,Ba,,,,,,,45,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,159,MAC,R,31.5,1,200,M,6,D,,,,,,,3,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,160,MAC,R,40.2,1,439,M,2,Ba,,,,,,,24,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,161,MAC,R,38.4,1,433,F,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,162,MAC,R,31.8,1,220,M,6,D,,,,,,,5,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,163,MAC,R,27.2,1,132,F,1,A,,,,,,,3,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,164,MAC,R,39.1,1,431,F,3,Bb,6,O,NP,89,X,X089,25,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,165,MAC,R,40.4,1,451,F,3,Bb,8,O,NP,90,X,X090,21,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,166,MAC,R,37.5,1,395,M,2,Ba,,,,,,,33,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,167,MAC,R,38.6,1,422,M,2,Ba,,,,,,,31,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,168,MAC,R,34.3,1,297,F,2,Ba,,,,,,,11,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,169,MAC,R,38.9,1,372,M,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,170,MAC,R,37,1,421,F,2,Ba,,,,,,,13,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,171,MAC,R,38.9,1,425,F,2,Ba,,,,,,,13,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,172,MAC,R,27.4,1,133,M,2,Ba,,,,,,,4,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,173,MAC,R,27.1,1,127,F,1,A,,,,,,,4,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,174,MAC,R,37.2,1,384,F,3,Bb,4,O,NP,91,X,X091,23,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,175,MAC,R,35.3,1,308,F,2,Ba,,,,,,,11,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,176,MAC,R,35.8,1,307,M,6,D,,,,,,,6,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,177,MAC,R,37.1,1,379,M,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,178,MAC,R,32,1,210,F,2,Ba,,,,,,,8,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,179,MAC,R,33.9,1,237,M,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,180,MAC,R,41.8,1,503,F,3,Bb,7,O,NP,92,X,X092,27,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,181,MAC,R,39.9,1,393,M,6,D,,,,,,,6,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,182,MAC,R,36.1,1,351,F,4,C,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,183,MAC,R,38.8,1,376,M,2,Ba,,,,,,,21,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,184,MAC,R,39,1,412,F,2,Ba,,,,,,,14,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,185,MAC,R,35.6,1,319,F,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,186,MAC,R,39.6,1,404,F,2,Ba,,,,,,,16,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,187,MAC,R,32.6,1,230,M,2,Ba,,,,,,,15,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,188,MAC,R,37.7,1,378,M,2,Ba,,,,,,,22,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,189,MAC,R,32.6,1,235,F,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,190,MAC,R,37.5,1,411,F,2,Ba,,,,,,,17,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,191,MAC,R,37,1,415,F,4,C,,,,,,,9,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,192,MAC,R,28,1,148,F,1,A,,,,,,,4,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,193,MAC,R,35.1,1,311,F,2,Ba,,,,,,,12,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,194,MAC,R,39.5,1,416,M,2,Ba,,,,,,,36,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,195,MAC,R,37,1,398,F,3,Bb,4,O,NP,93,X,X093,24,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,196,MAC,R,38.7,1,348,F,3,Bb,7,O,NP,94,X,X094,22,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,197,MAC,R,38.8,1,375,M,6,D,,,,,,,11,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,198,MAC,R,28,1,128,F,2,Ba,,,,,,,6,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_06,54.6667,-10.4,199,MAC,R,39.4,1,446,F,3,Bb,6,O,NP,95,X,X095,34,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_06,54.6667,-10.4,200,MAC,R,37.4,1,365,M,2,Ba,,,,,,,47,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,201,MAC,R,37.2,1,394,M,2,Ba,,,,,,,20,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,202,MAC,R,37,1,355,M,2,Ba,,,,,,,35,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,203,MAC,R,35.8,1,309,F,2,Ba,,,,,,,18,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,204,MAC,R,30,1,165,M,6,D,,,,,,,5,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,205,MAC,R,39.6,1,392,M,2,Ba,,,,,,,36,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,206,MAC,R,38.5,1,474,M,2,Ba,,,,,,,47,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,207,MAC,R,38.1,1,373,M,6,D,,,,,,,3,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,208,MAC,R,35.9,1,310,M,2,Ba,,,,,,,24,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,209,MAC,R,32.6,1,257,M,2,Ba,,,,,,,25,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,210,MAC,R,39.4,1,467,F,3,Bb,8,O,NP,96,X,X096,28,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_07,54.65,-10.4,211,MAC,R,38,1,370,M,2,Ba,,,,,,,40,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,212,MAC,R,34.5,1,298,M,2,Ba,,,,,,,19,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,213,MAC,R,35,1,323,F,3,Bb,3,O,NP,97,X,X097,22,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_07,54.65,-10.4,214,MAC,R,38.2,1,401,M,2,Ba,,,,,,,31,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,215,MAC,R,37.4,1,376,F,3,Bb,10,O,NP,98,X,X098,17,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_07,54.65,-10.4,216,MAC,R,38.6,1,375,M,6,D,,,,,,,10,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,217,MAC,R,38.6,1,433,M,2,Ba,,,,,,,36,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,218,MAC,R,38.7,1,365,F,2,Ba,,,,,,,16,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,219,MAC,R,37.6,1,386,M,2,Ba,,,,,,,39,Fresh,2X25,Ovary weigth taken on board,,
WMR (PFA),3,2022033_07,54.65,-10.4,220,MAC,R,38.8,1,433,F,3,Bb,7,O,NP,99,X,X099,20,Fresh,2X25,Ovary weigth taken on board,Y,
WMR (PFA),3,2022033_07,54.65,-10.4,221,MAC,R,38.6,1,387,M,2,Ba,,,,,,,29,Fresh,2X25,Ovary weigth taken on board,,
